comment_id,video_id,channel_title,platform,text_raw,text_clean,language_detected,like_count,reply_count,published_at,extracted_at,vader_compound,vader_pos,vader_neg,vader_label,transformer_label,transformer_score,ensemble_label,sentiment_confidence
cmt_00108,vid_0039,CiviqueMontréal,youtube,Good overview but you skipped the Indigenous perspective.,good overview but you skipped the indigenous perspective.,en,22,0,2025-11-22 20:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.2382,0.218,0.0,positive,,,positive,0.2382
cmt_00109,vid_0008,PolicyPulse,youtube,You clearly don't understand how policy works.,you clearly don't understand how policy works.,en,0,2,2025-08-24 12:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.4019,0.31,0.0,positive,,,positive,0.4019
cmt_00110,vid_0021,PolicyPulse,youtube,"I learned so much from this video, keep it up!","i learned so much from this video, keep it up!",en,61,8,2025-09-13 15:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00111,vid_0062,CiviqueMontréal,youtube,"Terrible take, you missed the entire point.","terrible take, you missed the entire point.",en,39,4,2025-10-16 23:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,-0.6486,0.0,0.515,negative,,,negative,0.6486
cmt_00112,vid_0047,CiviqueMontréal,youtube,Can you do a follow-up on the economic impact?,can you do a follow-up on the economic impact?,en,129,13,2026-02-17 00:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00113,vid_0018,PolicyPulse,youtube,Finally someone explaining this clearly. Subscribed!,finally someone explaining this clearly. subscribed!,en,139,9,2025-11-28 03:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.5294,0.406,0.0,positive,,,positive,0.5294
cmt_00116,vid_0074,CiviqueMontréal,youtube,Finally someone explaining this clearly. Subscribed!,finally someone explaining this clearly. subscribed!,en,23,2,2025-06-01 02:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.5294,0.406,0.0,positive,,,positive,0.5294
cmt_00117,vid_0049,CiviqueMontréal,youtube,"This is such an important topic, thank you for covering it!","this is such an important topic, thank you for covering it!",en,85,4,2025-11-04 18:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.5562,0.338,0.0,positive,,,positive,0.5562
cmt_00118,vid_0054,PolicyPulse,youtube,"Excellent travail, très équilibré.","excellent travail, très équilibré.",en,42,17,2025-07-26 14:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.5719,0.552,0.0,positive,,,positive,0.5719
cmt_00119,vid_0049,CiviqueMontréal,youtube,Merci de couvrir ces sujets importants.,merci de couvrir ces sujets importants.,en,115,19,2025-11-05 13:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00120,vid_0023,CiviqueMontréal,youtube,You clearly don't understand how policy works.,you clearly don't understand how policy works.,en,83,9,2025-07-22 21:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.4019,0.31,0.0,positive,,,positive,0.4019
cmt_00121,vid_0048,CiviqueMontréal,youtube,"This is completely biased, I can't believe this.","this is completely biased, i can't believe this.",en,54,14,2025-11-25 10:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,-0.3384,0.0,0.255,negative,,,negative,0.3384
cmt_00122,vid_0011,PolicyPulse,youtube,"This is propaganda, plain and simple.","this is propaganda, plain and simple.",en,16,12,2026-02-16 21:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,-0.25,0.0,0.286,negative,,,negative,0.25
cmt_00123,vid_0017,PolicyPulse,youtube,"Bonne vidéo, mais manque de sources.","bonne vidéo, mais manque de sources.",en,47,16,2025-09-01 05:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00124,vid_0068,CiviqueMontréal,youtube,"This is such an important topic, thank you for covering it!","this is such an important topic, thank you for covering it!",en,57,0,2025-08-25 02:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.5562,0.338,0.0,positive,,,positive,0.5562
cmt_00125,vid_0013,PolicyPulse,youtube,Et le point de vue des provinces?,et le point de vue des provinces?,fr,106,6,2026-03-21 05:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00126,vid_0066,PolicyPulse,youtube,"This is propaganda, plain and simple.","this is propaganda, plain and simple.",en,22,11,2025-10-01 17:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,-0.25,0.0,0.286,negative,,,negative,0.25
cmt_00127,vid_0010,PolicyPulse,youtube,"Très bon contenu, merci pour l'analyse!","très bon contenu, merci pour l'analyse!",en,103,1,2025-06-27 12:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00128,vid_0063,PolicyPulse,youtube,"Terrible take, you missed the entire point.","terrible take, you missed the entire point.",en,39,0,2025-10-06 18:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,-0.6486,0.0,0.515,negative,,,negative,0.6486
cmt_00129,vid_0001,CiviqueMontréal,youtube,Stop spreading misinformation!,stop spreading misinformation!,en,87,7,2025-05-09 09:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,-0.5848,0.0,0.827,negative,,,negative,0.5848
cmt_00130,vid_0045,CiviqueMontréal,youtube,"C'est n'importe quoi, aucune rigueur.","c'est n'importe quoi, aucune rigueur.",en,62,10,2026-03-08 11:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00131,vid_0049,CiviqueMontréal,youtube,"Très bon contenu, merci pour l'analyse!","très bon contenu, merci pour l'analyse!",en,7,8,2025-11-04 18:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00132,vid_0010,PolicyPulse,youtube,What about the provincial angle?,what about the provincial angle?,en,146,16,2025-06-27 13:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00133,vid_0001,CiviqueMontréal,youtube,Can you do a follow-up on the economic impact?,can you do a follow-up on the economic impact?,en,34,16,2025-05-11 14:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00134,vid_0067,CiviqueMontréal,youtube,What about the provincial angle?,what about the provincial angle?,en,27,11,2025-10-17 13:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00135,vid_0031,PolicyPulse,youtube,I wonder what the polling numbers say about this.,i wonder what the polling numbers say about this.,en,108,15,2025-11-04 16:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00136,vid_0021,PolicyPulse,youtube,Contenu très partial et inexact.,contenu très partial et inexact.,en,22,8,2025-09-14 18:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00137,vid_0041,CiviqueMontréal,youtube,"This is such an important topic, thank you for covering it!","this is such an important topic, thank you for covering it!",en,119,7,2025-09-02 13:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.5562,0.338,0.0,positive,,,positive,0.5562
cmt_00138,vid_0034,PolicyPulse,youtube,"I learned so much from this video, keep it up!","i learned so much from this video, keep it up!",en,115,17,2026-01-06 23:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00139,vid_0031,PolicyPulse,youtube,Good overview but you skipped the Indigenous perspective.,good overview but you skipped the indigenous perspective.,en,22,7,2025-11-05 21:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.2382,0.218,0.0,positive,,,positive,0.2382
cmt_00140,vid_0021,PolicyPulse,youtube,Finally someone explaining this clearly. Subscribed!,finally someone explaining this clearly. subscribed!,en,137,17,2025-09-14 22:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.5294,0.406,0.0,positive,,,positive,0.5294
cmt_00141,vid_0073,CiviqueMontréal,youtube,"Great analysis, very informative and balanced.","great analysis, very informative and balanced.",en,70,17,2026-01-17 04:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.6249,0.451,0.0,positive,,,positive,0.6249
cmt_00142,vid_0051,CiviqueMontréal,youtube,Merci de couvrir ces sujets importants.,merci de couvrir ces sujets importants.,en,61,10,2026-03-09 06:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00143,vid_0059,PolicyPulse,youtube,I wonder what the polling numbers say about this.,i wonder what the polling numbers say about this.,en,117,18,2026-01-17 17:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00144,vid_0035,CiviqueMontréal,youtube,"This is completely biased, I can't believe this.","this is completely biased, i can't believe this.",en,104,17,2025-08-10 14:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,-0.3384,0.0,0.255,negative,,,negative,0.3384
cmt_00145,vid_0063,PolicyPulse,youtube,"This is such an important topic, thank you for covering it!","this is such an important topic, thank you for covering it!",en,30,8,2025-10-06 05:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.5562,0.338,0.0,positive,,,positive,0.5562
cmt_00146,vid_0036,CiviqueMontréal,youtube,"This is completely biased, I can't believe this.","this is completely biased, i can't believe this.",en,148,7,2026-02-04 09:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,-0.3384,0.0,0.255,negative,,,negative,0.3384
cmt_00147,vid_0057,PolicyPulse,youtube,Stop spreading misinformation!,stop spreading misinformation!,en,59,12,2026-03-22 22:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,-0.5848,0.0,0.827,negative,,,negative,0.5848
cmt_00148,vid_0027,CiviqueMontréal,youtube,I wonder what the polling numbers say about this.,i wonder what the polling numbers say about this.,en,57,8,2026-03-30 00:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00149,vid_0048,CiviqueMontréal,youtube,"Terrible take, you missed the entire point.","terrible take, you missed the entire point.",en,70,1,2025-11-23 14:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,-0.6486,0.0,0.515,negative,,,negative,0.6486
cmt_00150,vid_0027,CiviqueMontréal,youtube,"I learned so much from this video, keep it up!","i learned so much from this video, keep it up!",en,115,2,2026-03-30 23:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00151,vid_0013,PolicyPulse,youtube,"Interesting perspective, but I'd like to see more data.","interesting perspective, but i'd like to see more data.",en,50,0,2026-03-21 20:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.6249,0.421,0.0,positive,,,positive,0.6249
cmt_00152,vid_0058,PolicyPulse,youtube,Finally someone explaining this clearly. Subscribed!,finally someone explaining this clearly. subscribed!,en,70,15,2026-01-04 18:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.5294,0.406,0.0,positive,,,positive,0.5294
cmt_00153,vid_0070,CiviqueMontréal,youtube,"I learned so much from this video, keep it up!","i learned so much from this video, keep it up!",en,30,19,2025-11-23 13:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00154,vid_0038,CiviqueMontréal,youtube,I wonder what the polling numbers say about this.,i wonder what the polling numbers say about this.,en,68,5,2025-06-04 09:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00155,vid_0003,CiviqueMontréal,youtube,"Interesting perspective, but I'd like to see more data.","interesting perspective, but i'd like to see more data.",en,143,4,2025-11-20 22:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.6249,0.421,0.0,positive,,,positive,0.6249
cmt_00156,vid_0053,PolicyPulse,youtube,"I learned so much from this video, keep it up!","i learned so much from this video, keep it up!",en,35,5,2026-03-21 09:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00157,vid_0023,CiviqueMontréal,youtube,"This is propaganda, plain and simple.","this is propaganda, plain and simple.",en,131,15,2025-07-22 16:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,-0.25,0.0,0.286,negative,,,negative,0.25
cmt_00158,vid_0008,PolicyPulse,youtube,"C'est n'importe quoi, aucune rigueur.","c'est n'importe quoi, aucune rigueur.",en,53,19,2025-08-24 18:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00159,vid_0005,CiviqueMontréal,youtube,Merci de couvrir ces sujets importants.,merci de couvrir ces sujets importants.,en,45,4,2025-06-09 15:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00160,vid_0034,PolicyPulse,youtube,"This is completely biased, I can't believe this.","this is completely biased, i can't believe this.",en,111,12,2026-01-06 04:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,-0.3384,0.0,0.255,negative,,,negative,0.3384
cmt_00161,vid_0043,PolicyPulse,youtube,"This is such an important topic, thank you for covering it!","this is such an important topic, thank you for covering it!",en,37,9,2026-03-05 11:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.5562,0.338,0.0,positive,,,positive,0.5562
cmt_00162,vid_0008,PolicyPulse,youtube,Et le point de vue des provinces?,et le point de vue des provinces?,fr,78,14,2025-08-25 05:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00163,vid_0023,CiviqueMontréal,youtube,"Excellent travail, très équilibré.","excellent travail, très équilibré.",en,60,2,2025-07-22 06:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.5719,0.552,0.0,positive,,,positive,0.5719
cmt_00164,vid_0002,CiviqueMontréal,youtube,"Excellent travail, très équilibré.","excellent travail, très équilibré.",en,90,18,2025-10-30 05:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.5719,0.552,0.0,positive,,,positive,0.5719
cmt_00165,vid_0009,PolicyPulse,youtube,Contenu très partial et inexact.,contenu très partial et inexact.,en,15,7,2025-06-30 19:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00166,vid_0014,PolicyPulse,youtube,"Excellent travail, très équilibré.","excellent travail, très équilibré.",en,97,8,2025-10-02 04:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.5719,0.552,0.0,positive,,,positive,0.5719
cmt_00167,vid_0035,CiviqueMontréal,youtube,Merci de couvrir ces sujets importants.,merci de couvrir ces sujets importants.,en,106,2,2025-08-10 13:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00168,vid_0045,CiviqueMontréal,youtube,"Excellent travail, très équilibré.","excellent travail, très équilibré.",en,80,10,2026-03-10 03:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.5719,0.552,0.0,positive,,,positive,0.5719
cmt_00169,vid_0019,PolicyPulse,youtube,"Great analysis, very informative and balanced.","great analysis, very informative and balanced.",en,24,0,2025-08-12 19:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.6249,0.451,0.0,positive,,,positive,0.6249
cmt_00170,vid_0005,CiviqueMontréal,youtube,"C'est n'importe quoi, aucune rigueur.","c'est n'importe quoi, aucune rigueur.",en,49,10,2025-06-08 20:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00172,vid_0028,PolicyPulse,youtube,Finally someone explaining this clearly. Subscribed!,finally someone explaining this clearly. subscribed!,en,27,19,2025-09-01 06:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.5294,0.406,0.0,positive,,,positive,0.5294
cmt_00173,vid_0038,CiviqueMontréal,youtube,You clearly don't understand how policy works.,you clearly don't understand how policy works.,en,24,7,2025-06-05 15:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.4019,0.31,0.0,positive,,,positive,0.4019
cmt_00174,vid_0076,PolicyPulse,youtube,Finally someone explaining this clearly. Subscribed!,finally someone explaining this clearly. subscribed!,en,131,0,2025-12-03 03:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.5294,0.406,0.0,positive,,,positive,0.5294
cmt_00175,vid_0009,PolicyPulse,youtube,"This is completely biased, I can't believe this.","this is completely biased, i can't believe this.",en,48,18,2025-07-01 19:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,-0.3384,0.0,0.255,negative,,,negative,0.3384
cmt_00176,vid_0005,CiviqueMontréal,youtube,Good overview but you skipped the Indigenous perspective.,good overview but you skipped the indigenous perspective.,en,79,10,2025-06-09 23:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.2382,0.218,0.0,positive,,,positive,0.2382
cmt_00177,vid_0014,PolicyPulse,youtube,"This is completely biased, I can't believe this.","this is completely biased, i can't believe this.",en,122,16,2025-10-04 05:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,-0.3384,0.0,0.255,negative,,,negative,0.3384
cmt_00178,vid_0029,PolicyPulse,youtube,"I learned so much from this video, keep it up!","i learned so much from this video, keep it up!",en,124,18,2025-05-30 01:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00179,vid_0027,CiviqueMontréal,youtube,Merci de couvrir ces sujets importants.,merci de couvrir ces sujets importants.,en,51,1,2026-04-01 09:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00180,vid_0052,PolicyPulse,youtube,Stop spreading misinformation!,stop spreading misinformation!,en,95,15,2025-08-06 11:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,-0.5848,0.0,0.827,negative,,,negative,0.5848
cmt_00181,vid_0016,CiviqueMontréal,youtube,"Terrible take, you missed the entire point.","terrible take, you missed the entire point.",en,65,5,2026-04-18 22:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,-0.6486,0.0,0.515,negative,,,negative,0.6486
cmt_00182,vid_0060,CiviqueMontréal,youtube,"This is completely biased, I can't believe this.","this is completely biased, i can't believe this.",en,42,5,2026-02-20 15:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,-0.3384,0.0,0.255,negative,,,negative,0.3384
cmt_00183,vid_0004,CiviqueMontréal,youtube,Et le point de vue des provinces?,et le point de vue des provinces?,fr,19,8,2026-01-19 10:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00184,vid_0063,PolicyPulse,youtube,"Très bon contenu, merci pour l'analyse!","très bon contenu, merci pour l'analyse!",en,22,18,2025-10-05 22:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00185,vid_0025,PolicyPulse,youtube,"Bonne vidéo, mais manque de sources.","bonne vidéo, mais manque de sources.",en,69,6,2025-10-02 23:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00186,vid_0052,PolicyPulse,youtube,I wonder what the polling numbers say about this.,i wonder what the polling numbers say about this.,en,92,19,2025-08-05 13:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00187,vid_0027,CiviqueMontréal,youtube,"This is such an important topic, thank you for covering it!","this is such an important topic, thank you for covering it!",en,101,19,2026-04-01 12:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.5562,0.338,0.0,positive,,,positive,0.5562
