comment_id,video_id,channel_title,platform,text,like_count,reply_count,published_at,extracted_at
cmt_00160,vid_0034,PolicyPulse,youtube,"This is completely biased, I can't believe this.",111,12,2026-01-06 04:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00161,vid_0043,PolicyPulse,youtube,"This is such an important topic, thank you for covering it!",37,9,2026-03-05 11:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00162,vid_0008,PolicyPulse,youtube,Et le point de vue des provinces?,78,14,2025-08-25 05:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00163,vid_0023,CiviqueMontréal,youtube,"Excellent travail, très équilibré.",60,2,2025-07-22 06:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00164,vid_0002,CiviqueMontréal,youtube,"Excellent travail, très équilibré.",90,18,2025-10-30 05:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00165,vid_0009,PolicyPulse,youtube,Contenu très partial et inexact.,15,7,2025-06-30 19:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00166,vid_0014,PolicyPulse,youtube,"Excellent travail, très équilibré.",97,8,2025-10-02 04:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00167,vid_0035,CiviqueMontréal,youtube,Merci de couvrir ces sujets importants.,106,2,2025-08-10 13:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00168,vid_0045,CiviqueMontréal,youtube,"Excellent travail, très équilibré.",80,10,2026-03-10 03:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00169,vid_0019,PolicyPulse,youtube,"Great analysis, very informative and balanced.",24,0,2025-08-12 19:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00170,vid_0005,CiviqueMontréal,youtube,"C'est n'importe quoi, aucune rigueur.",49,10,2025-06-08 20:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00171,vid_0039,CiviqueMontréal,youtube,Good overview but you skipped the Indigenous perspective.,80,16,2025-11-23 07:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00172,vid_0028,PolicyPulse,youtube,Finally someone explaining this clearly. Subscribed!,27,19,2025-09-01 06:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00173,vid_0038,CiviqueMontréal,youtube,You clearly don't understand how policy works.,24,7,2025-06-05 15:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00174,vid_0076,PolicyPulse,youtube,Finally someone explaining this clearly. Subscribed!,131,0,2025-12-03 03:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00175,vid_0009,PolicyPulse,youtube,"This is completely biased, I can't believe this.",48,18,2025-07-01 19:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00176,vid_0005,CiviqueMontréal,youtube,Good overview but you skipped the Indigenous perspective.,79,10,2025-06-09 23:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00177,vid_0014,PolicyPulse,youtube,"This is completely biased, I can't believe this.",122,16,2025-10-04 05:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00178,vid_0029,PolicyPulse,youtube,"I learned so much from this video, keep it up!",124,18,2025-05-30 01:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00179,vid_0027,CiviqueMontréal,youtube,Merci de couvrir ces sujets importants.,51,1,2026-04-01 09:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00180,vid_0052,PolicyPulse,youtube,Stop spreading misinformation!,95,15,2025-08-06 11:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00181,vid_0016,CiviqueMontréal,youtube,"Terrible take, you missed the entire point.",65,5,2026-04-18 22:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00182,vid_0060,CiviqueMontréal,youtube,"This is completely biased, I can't believe this.",42,5,2026-02-20 15:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00183,vid_0004,CiviqueMontréal,youtube,Et le point de vue des provinces?,19,8,2026-01-19 10:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00184,vid_0063,PolicyPulse,youtube,"Très bon contenu, merci pour l'analyse!",22,18,2025-10-05 22:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00185,vid_0025,PolicyPulse,youtube,"Bonne vidéo, mais manque de sources.",69,6,2025-10-02 23:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00186,vid_0052,PolicyPulse,youtube,I wonder what the polling numbers say about this.,92,19,2025-08-05 13:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00187,vid_0027,CiviqueMontréal,youtube,"This is such an important topic, thank you for covering it!",101,19,2026-04-01 12:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00188,vid_0046,PolicyPulse,youtube,"Interesting perspective, but I'd like to see more data.",43,17,2025-05-14 05:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00189,vid_0059,PolicyPulse,youtube,"Terrible take, you missed the entire point.",79,15,2026-01-17 23:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00190,vid_0013,PolicyPulse,youtube,"This is propaganda, plain and simple.",107,7,2026-03-21 04:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00191,vid_0059,PolicyPulse,youtube,"À voir, j'attends la suite.",84,2,2026-01-18 03:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00192,vid_0047,CiviqueMontréal,youtube,"Terrible take, you missed the entire point.",49,8,2026-02-16 13:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00193,vid_0051,CiviqueMontréal,youtube,"Très bon contenu, merci pour l'analyse!",61,9,2026-03-10 07:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00194,vid_0020,CiviqueMontréal,youtube,Finally someone explaining this clearly. Subscribed!,48,13,2025-10-30 09:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00195,vid_0052,PolicyPulse,youtube,What about the provincial angle?,2,17,2025-08-04 23:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00196,vid_0064,CiviqueMontréal,youtube,You clearly don't understand how policy works.,140,17,2025-06-10 06:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00197,vid_0019,PolicyPulse,youtube,Can you do a follow-up on the economic impact?,19,17,2025-08-10 19:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00198,vid_0061,PolicyPulse,youtube,Finally someone explaining this clearly. Subscribed!,42,13,2025-12-09 17:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00199,vid_0072,CiviqueMontréal,youtube,Merci de couvrir ces sujets importants.,81,10,2025-11-04 02:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00200,vid_0061,PolicyPulse,youtube,"À voir, j'attends la suite.",111,5,2025-12-07 22:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00201,vid_0050,CiviqueMontréal,youtube,"Très bon contenu, merci pour l'analyse!",146,10,2025-10-31 04:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00202,vid_0035,CiviqueMontréal,youtube,"Très bon contenu, merci pour l'analyse!",80,8,2025-08-10 02:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00203,vid_0070,CiviqueMontréal,youtube,What about the provincial angle?,66,3,2025-11-25 19:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00204,vid_0067,CiviqueMontréal,youtube,"Excellent travail, très équilibré.",128,10,2025-10-18 02:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00205,vid_0039,CiviqueMontréal,youtube,Et le point de vue des provinces?,50,16,2025-11-22 17:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00206,vid_0032,CiviqueMontréal,youtube,"C'est n'importe quoi, aucune rigueur.",47,16,2025-07-12 19:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00207,vid_0078,PolicyPulse,youtube,"À voir, j'attends la suite.",114,4,2026-03-15 06:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00208,vid_0008,PolicyPulse,youtube,Good overview but you skipped the Indigenous perspective.,104,4,2025-08-24 19:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00209,vid_0051,CiviqueMontréal,youtube,"Great analysis, very informative and balanced.",38,9,2026-03-10 18:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00210,vid_0029,PolicyPulse,youtube,"I learned so much from this video, keep it up!",98,16,2025-05-28 20:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00211,vid_0068,CiviqueMontréal,youtube,"Great analysis, very informative and balanced.",1,0,2025-08-24 00:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00212,vid_0036,CiviqueMontréal,youtube,Contenu très partial et inexact.,35,2,2026-02-04 02:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00213,vid_0061,PolicyPulse,youtube,"This is such an important topic, thank you for covering it!",58,9,2025-12-09 23:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00214,vid_0022,PolicyPulse,youtube,Finally someone explaining this clearly. Subscribed!,3,8,2025-12-18 04:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00215,vid_0049,CiviqueMontréal,youtube,"This is propaganda, plain and simple.",147,12,2025-11-03 05:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00216,vid_0075,CiviqueMontréal,youtube,"This is completely biased, I can't believe this.",37,5,2026-03-31 10:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00217,vid_0070,CiviqueMontréal,youtube,Good overview but you skipped the Indigenous perspective.,16,14,2025-11-25 11:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00218,vid_0046,PolicyPulse,youtube,Can you do a follow-up on the economic impact?,75,11,2025-05-12 17:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00219,vid_0040,CiviqueMontréal,youtube,Et le point de vue des provinces?,97,0,2026-02-09 23:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00220,vid_0001,CiviqueMontréal,youtube,"À voir, j'attends la suite.",15,1,2025-05-11 01:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00221,vid_0058,PolicyPulse,youtube,"This is propaganda, plain and simple.",47,5,2026-01-04 09:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00222,vid_0014,PolicyPulse,youtube,"I learned so much from this video, keep it up!",55,13,2025-10-04 06:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00223,vid_0028,PolicyPulse,youtube,Stop spreading misinformation!,124,18,2025-09-03 11:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00224,vid_0074,CiviqueMontréal,youtube,"I learned so much from this video, keep it up!",35,14,2025-06-01 03:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00225,vid_0064,CiviqueMontréal,youtube,Can you do a follow-up on the economic impact?,133,5,2025-06-08 10:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00226,vid_0045,CiviqueMontréal,youtube,Merci de couvrir ces sujets importants.,48,3,2026-03-08 22:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00227,vid_0042,PolicyPulse,youtube,Exactly what I needed to understand the issue.,7,4,2026-04-28 00:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00228,vid_0006,PolicyPulse,youtube,"Terrible take, you missed the entire point.",14,0,2025-10-14 00:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00229,vid_0052,PolicyPulse,youtube,"This is propaganda, plain and simple.",25,0,2025-08-04 10:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00230,vid_0005,CiviqueMontréal,youtube,"C'est n'importe quoi, aucune rigueur.",82,10,2025-06-09 08:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00231,vid_0065,CiviqueMontréal,youtube,"I learned so much from this video, keep it up!",59,10,2026-03-26 05:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00232,vid_0047,CiviqueMontréal,youtube,You clearly don't understand how policy works.,30,10,2026-02-17 14:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00233,vid_0060,CiviqueMontréal,youtube,What about the provincial angle?,55,8,2026-02-18 15:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00234,vid_0050,CiviqueMontréal,youtube,You clearly don't understand how policy works.,144,2,2025-11-01 06:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00235,vid_0006,PolicyPulse,youtube,Finally someone explaining this clearly. Subscribed!,26,0,2025-10-15 11:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00236,vid_0004,CiviqueMontréal,youtube,"This is propaganda, plain and simple.",128,2,2026-01-21 23:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00237,vid_0052,PolicyPulse,youtube,"À voir, j'attends la suite.",58,3,2025-08-06 15:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00238,vid_0076,PolicyPulse,youtube,"C'est n'importe quoi, aucune rigueur.",68,3,2025-12-03 20:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00239,vid_0017,PolicyPulse,youtube,"À voir, j'attends la suite.",43,5,2025-09-03 04:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00240,vid_0000,PolicyPulse,youtube,I wonder what the polling numbers say about this.,57,16,2025-09-04 02:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00241,vid_0056,PolicyPulse,youtube,Exactly what I needed to understand the issue.,7,18,2025-10-19 19:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00242,vid_0029,PolicyPulse,youtube,"I learned so much from this video, keep it up!",43,8,2025-05-28 18:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00243,vid_0060,CiviqueMontréal,youtube,"This is propaganda, plain and simple.",84,3,2026-02-19 03:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00244,vid_0060,CiviqueMontréal,youtube,What about the provincial angle?,24,6,2026-02-19 08:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00245,vid_0045,CiviqueMontréal,youtube,Et le point de vue des provinces?,9,7,2026-03-08 00:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00246,vid_0000,PolicyPulse,youtube,You clearly don't understand how policy works.,116,12,2025-09-05 08:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00247,vid_0013,PolicyPulse,youtube,"This is completely biased, I can't believe this.",70,16,2026-03-20 10:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00248,vid_0067,CiviqueMontréal,youtube,Merci de couvrir ces sujets importants.,51,4,2025-10-17 10:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00249,vid_0046,PolicyPulse,youtube,"Great analysis, very informative and balanced.",101,0,2025-05-12 15:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00250,vid_0071,CiviqueMontréal,youtube,"This is such an important topic, thank you for covering it!",15,8,2025-06-01 13:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00251,vid_0014,PolicyPulse,youtube,"Très bon contenu, merci pour l'analyse!",129,3,2025-10-02 23:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00252,vid_0027,CiviqueMontréal,youtube,"Great analysis, very informative and balanced.",78,7,2026-03-31 00:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00253,vid_0021,PolicyPulse,youtube,Good overview but you skipped the Indigenous perspective.,30,16,2025-09-14 15:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00254,vid_0002,CiviqueMontréal,youtube,Merci de couvrir ces sujets importants.,112,2,2025-10-29 03:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00255,vid_0009,PolicyPulse,youtube,Good overview but you skipped the Indigenous perspective.,18,3,2025-07-02 13:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00256,vid_0077,CiviqueMontréal,youtube,Contenu très partial et inexact.,103,10,2026-01-27 10:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00257,vid_0079,CiviqueMontréal,youtube,Finally someone explaining this clearly. Subscribed!,60,1,2025-07-25 23:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00258,vid_0037,CiviqueMontréal,youtube,"À voir, j'attends la suite.",137,16,2025-07-11 18:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00259,vid_0013,PolicyPulse,youtube,"This is propaganda, plain and simple.",74,10,2026-03-20 11:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00260,vid_0023,CiviqueMontréal,youtube,Merci de couvrir ces sujets importants.,120,7,2025-07-22 09:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00261,vid_0046,PolicyPulse,youtube,"Très bon contenu, merci pour l'analyse!",48,4,2025-05-12 13:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00262,vid_0078,PolicyPulse,youtube,"This is completely biased, I can't believe this.",4,11,2026-03-14 17:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00263,vid_0028,PolicyPulse,youtube,Good overview but you skipped the Indigenous perspective.,64,16,2025-09-02 21:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00264,vid_0030,PolicyPulse,youtube,"C'est n'importe quoi, aucune rigueur.",109,7,2026-03-07 07:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00265,vid_0026,PolicyPulse,youtube,"À voir, j'attends la suite.",85,7,2025-09-01 09:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00266,vid_0023,CiviqueMontréal,youtube,"Bonne vidéo, mais manque de sources.",55,6,2025-07-22 21:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00267,vid_0027,CiviqueMontréal,youtube,Exactly what I needed to understand the issue.,14,6,2026-03-30 11:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00268,vid_0040,CiviqueMontréal,youtube,"Très bon contenu, merci pour l'analyse!",129,4,2026-02-09 08:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00269,vid_0045,CiviqueMontréal,youtube,"Terrible take, you missed the entire point.",38,10,2026-03-10 11:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00270,vid_0077,CiviqueMontréal,youtube,"À voir, j'attends la suite.",15,13,2026-01-29 23:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00271,vid_0004,CiviqueMontréal,youtube,Contenu très partial et inexact.,58,2,2026-01-21 18:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00272,vid_0073,CiviqueMontréal,youtube,Exactly what I needed to understand the issue.,92,0,2026-01-17 19:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00273,vid_0054,PolicyPulse,youtube,"Interesting perspective, but I'd like to see more data.",3,6,2025-07-27 05:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00274,vid_0012,PolicyPulse,youtube,Et le point de vue des provinces?,30,9,2026-01-20 08:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00275,vid_0000,PolicyPulse,youtube,"C'est n'importe quoi, aucune rigueur.",49,17,2025-09-05 15:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00276,vid_0079,CiviqueMontréal,youtube,What about the provincial angle?,8,5,2025-07-27 00:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00277,vid_0012,PolicyPulse,youtube,You clearly don't understand how policy works.,74,4,2026-01-20 14:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00278,vid_0019,PolicyPulse,youtube,"C'est n'importe quoi, aucune rigueur.",118,17,2025-08-12 13:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00279,vid_0015,CiviqueMontréal,youtube,"À voir, j'attends la suite.",131,11,2026-04-19 02:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00280,vid_0009,PolicyPulse,youtube,"This is completely biased, I can't believe this.",75,9,2025-06-30 17:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00281,vid_0045,CiviqueMontréal,youtube,Contenu très partial et inexact.,91,18,2026-03-09 06:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00282,vid_0074,CiviqueMontréal,youtube,What about the provincial angle?,19,2,2025-06-01 15:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00283,vid_0063,PolicyPulse,youtube,"This is completely biased, I can't believe this.",42,14,2025-10-04 21:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00284,vid_0058,PolicyPulse,youtube,"Excellent travail, très équilibré.",141,10,2026-01-04 12:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
